instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
13813,2012-08-03,3,1,8,17,0,5,1,2,0.84,0.8029999999999999,0.53,0.2836,741
13881,2012-08-06,3,1,8,13,0,1,1,1,0.8,0.7424,0.49,0.2239,289
5588,2011-08-25,3,0,8,17,0,4,1,1,0.72,0.7121,0.84,0.0,312
16268,2012-11-15,4,1,11,13,0,4,1,2,0.38,0.3939,0.54,0.1045,217
11125,2012-04-13,2,1,4,17,0,5,1,1,0.56,0.5303,0.24,0.1642,738
6754,2011-10-13,4,0,10,23,0,4,1,2,0.58,0.5455,0.88,0.19399999999999998,47
15795,2012-10-25,4,1,10,7,0,4,1,2,0.52,0.5,0.88,0.19399999999999998,495
11960,2012-05-18,2,1,5,12,0,5,1,1,0.62,0.6212,0.41,0.19399999999999998,360
4795,2011-07-23,3,0,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343,221
5909,2011-09-08,3,0,9,17,0,4,1,3,0.64,0.5606,0.94,0.2836,113
2808,2011-05-01,2,0,5,21,0,0,0,2,0.46,0.4545,0.82,0.0,105
14422,2012-08-29,3,1,8,2,0,3,1,1,0.62,0.5909,0.73,0.1343,6
3834,2011-06-13,2,0,6,15,0,1,1,1,0.7,0.6364,0.37,0.4478,185
2761,2011-04-29,2,0,4,22,0,5,1,1,0.42,0.4242,0.58,0.1642,146
14448,2012-08-30,3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0.0,8
14212,2012-08-20,3,1,8,8,0,1,1,2,0.62,0.5909,0.73,0.1045,655
1158,2011-02-21,1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,37
14402,2012-08-28,3,1,8,6,0,2,1,2,0.66,0.5909,0.89,0.1045,147
7840,2011-11-28,4,0,11,7,0,1,1,1,0.42,0.4242,0.88,0.0,277
8822,2012-01-08,1,1,1,9,0,0,0,1,0.32,0.3333,0.53,0.1343,125
9670,2012-02-12,1,1,2,20,0,0,0,1,0.14,0.1212,0.42,0.3284,57
2806,2011-05-01,2,0,5,19,0,0,0,2,0.46,0.4545,0.84,0.1045,178
1922,2011-03-25,2,0,3,20,0,5,1,2,0.3,0.303,0.39,0.1343,81
16773,2012-12-06,4,1,12,15,0,4,1,1,0.32,0.3485,0.39,0.0,270
2456,2011-04-17,2,0,4,5,0,0,0,1,0.36,0.3485,0.71,0.1642,3
9074,2012-01-18,1,1,1,23,0,3,1,1,0.16,0.1364,0.47,0.2985,38
12796,2012-06-22,3,1,6,8,0,5,1,1,0.76,0.6970000000000001,0.55,0.1343,613
13247,2012-07-11,3,1,7,3,0,3,1,1,0.64,0.5758,0.89,0.1343,5
2526,2011-04-20,2,0,4,3,0,3,1,1,0.42,0.4242,0.94,0.0,2
1685,2011-03-15,1,0,3,19,0,2,1,2,0.34,0.3182,0.71,0.2836,152
13091,2012-07-04,3,1,7,15,1,3,0,1,0.92,0.8485,0.35,0.2985,454
8218,2011-12-14,4,0,12,1,0,3,1,1,0.26,0.303,0.75,0.0,8
14631,2012-09-06,3,1,9,19,0,4,1,1,0.68,0.6364,0.74,0.2537,558
10316,2012-03-10,1,1,3,21,0,6,0,1,0.3,0.2879,0.39,0.2239,110
7364,2011-11-08,4,0,11,10,0,2,1,1,0.42,0.4242,0.71,0.0896,129
9864,2012-02-20,1,1,2,23,1,1,0,1,0.3,0.3333,0.39,0.0,26
16357,2012-11-19,4,1,11,6,0,1,1,2,0.36,0.3333,0.66,0.2537,131
14103,2012-08-15,3,1,8,19,0,3,1,1,0.7,0.6515,0.61,0.1343,649
16547,2012-11-27,4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.19399999999999998,5
7229,2011-11-02,4,0,11,19,0,3,1,1,0.4,0.4091,0.76,0.1343,282
9069,2012-01-18,1,1,1,18,0,3,1,1,0.24,0.2121,0.32,0.3582,355
10453,2012-03-16,1,1,3,15,0,5,1,3,0.46,0.4545,0.82,0.1045,107
2614,2011-04-23,2,0,4,19,0,6,0,1,0.56,0.5303,0.83,0.2836,283
10386,2012-03-13,1,1,3,20,0,2,1,1,0.6,0.6212,0.49,0.1642,351
10896,2012-04-04,2,1,4,3,0,3,1,1,0.44,0.4394,0.58,0.0896,3
11113,2012-04-13,2,1,4,5,0,5,1,2,0.34,0.3333,0.53,0.1642,21
12894,2012-06-26,3,1,6,10,0,2,1,1,0.62,0.6212,0.41,0.3582,190
16706,2012-12-03,4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0.0,300
1576,2011-03-11,1,0,3,2,0,5,1,3,0.34,0.3485,1.0,0.1045,5
5922,2011-09-09,3,0,9,6,0,5,1,2,0.62,0.5152,1.0,0.1343,57
2886,2011-05-05,2,0,5,3,0,4,1,1,0.34,0.3182,0.66,0.2537,4
12193,2012-05-28,2,1,5,5,1,1,0,1,0.6,0.5758,0.78,0.1343,9
1521,2011-03-08,1,0,3,17,0,2,1,1,0.36,0.3485,0.27,0.2239,248
4141,2011-06-26,3,0,6,10,0,0,0,1,0.72,0.6667,0.48,0.1045,332
1618,2011-03-12,1,0,3,21,0,6,0,1,0.38,0.3939,0.62,0.0,82
5702,2011-08-31,3,0,8,0,0,3,1,1,0.6,0.5909,0.69,0.0,32
492,2011-01-22,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,84
10578,2012-03-21,2,1,3,20,0,3,1,1,0.56,0.5303,0.78,0.0896,374
13475,2012-07-20,3,1,7,15,0,5,1,2,0.7,0.6667,0.84,0.2985,216
9335,2012-01-29,1,1,1,20,0,0,0,1,0.3,0.2879,0.39,0.2239,111
7535,2011-11-15,4,0,11,13,0,2,1,3,0.54,0.5152,0.6,0.2239,153
14919,2012-09-18,3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,324
1321,2011-02-28,1,0,2,7,0,1,1,2,0.36,0.3636,0.93,0.1045,92
317,2011-01-14,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,90
17005,2012-12-16,4,1,12,7,0,0,0,2,0.34,0.3485,0.87,0.0896,27
3949,2011-06-18,2,0,6,10,0,6,0,1,0.72,0.6818,0.62,0.19399999999999998,244
4000,2011-06-20,2,0,6,13,0,1,1,1,0.64,0.6061,0.65,0.1045,179
10778,2012-03-30,2,1,3,4,0,5,1,1,0.34,0.3485,0.53,0.0896,2
9949,2012-02-24,1,1,2,13,0,5,1,2,0.42,0.4242,0.71,0.1045,183
9953,2012-02-24,1,1,2,17,0,5,1,3,0.42,0.4242,0.94,0.1045,256
5134,2011-08-06,3,0,8,19,0,6,0,3,0.72,0.7121,0.84,0.2537,171
9254,2012-01-26,1,1,1,11,0,4,1,2,0.3,0.3182,0.87,0.1045,111
14921,2012-09-18,3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.19399999999999998,207
14011,2012-08-11,3,1,8,23,0,6,0,3,0.66,0.6061,0.78,0.1642,163
9532,2012-02-07,1,1,2,2,0,2,1,1,0.3,0.3333,0.61,0.0,4
2969,2011-05-08,2,0,5,14,0,0,0,1,0.6,0.6212,0.49,0.0,366
15352,2012-10-06,4,1,10,20,0,6,0,1,0.48,0.4697,0.55,0.2537,247
7822,2011-11-27,4,0,11,12,0,0,0,1,0.54,0.5152,0.56,0.2836,256
1271,2011-02-26,1,0,2,2,0,6,0,1,0.22,0.19699999999999998,0.6,0.3582,12
15388,2012-10-08,4,1,10,8,1,1,0,2,0.36,0.3485,0.71,0.2239,397
5943,2011-09-10,3,0,9,3,0,6,0,1,0.58,0.5455,1.0,0.1343,37
15640,2012-10-18,4,1,10,20,0,4,1,2,0.56,0.5303,0.68,0.2537,387
1023,2011-02-15,1,0,2,7,0,2,1,1,0.2,0.1818,0.32,0.3582,105
14883,2012-09-17,3,1,9,7,0,1,1,1,0.52,0.5,0.77,0.0,492
10417,2012-03-15,1,1,3,3,0,4,1,1,0.5,0.4848,0.63,0.0,7
5887,2011-09-07,3,0,9,18,0,3,1,3,0.64,0.5758,0.89,0.0,237
267,2011-01-12,1,0,1,13,0,3,1,1,0.22,0.19699999999999998,0.44,0.3582,49
12122,2012-05-25,2,1,5,6,0,5,1,2,0.62,0.5606,0.88,0.1045,113
11703,2012-05-07,2,1,5,19,0,1,1,1,0.58,0.5455,0.56,0.3284,546
15044,2012-09-24,4,1,9,0,0,1,1,1,0.46,0.4545,0.63,0.19399999999999998,64
8067,2011-12-07,4,0,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985,51
17077,2012-12-19,4,1,12,7,0,3,1,1,0.26,0.2727,0.75,0.1343,363
7145,2011-10-30,4,0,10,7,0,0,0,1,0.24,0.2879,0.75,0.0,22
1953,2011-03-27,2,0,3,3,0,0,0,3,0.2,0.19699999999999998,0.69,0.2239,14
5170,2011-08-08,3,0,8,7,0,1,1,1,0.72,0.6818,0.62,0.2985,267
2743,2011-04-29,2,0,4,4,0,5,1,1,0.46,0.4545,0.51,0.1343,6
5565,2011-08-24,3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,621
3888,2011-06-15,2,0,6,21,0,3,1,1,0.64,0.6212,0.47,0.2239,257
1264,2011-02-25,1,0,2,19,0,5,1,1,0.3,0.2727,0.52,0.4478,90
13706,2012-07-30,3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,161
2550,2011-04-21,2,0,4,3,0,4,1,2,0.46,0.4545,0.51,0.4627,7
8901,2012-01-11,1,1,1,17,0,3,1,3,0.34,0.3182,0.87,0.2239,134
14193,2012-08-19,3,1,8,13,0,0,0,3,0.64,0.5758,0.83,0.1343,162
14162,2012-08-18,3,1,8,6,0,6,0,1,0.6,0.5606,0.83,0.2239,27
5273,2011-08-12,3,0,8,14,0,5,1,1,0.8,0.6970000000000001,0.29,0.19399999999999998,186
7908,2011-12-01,4,0,12,3,0,4,1,1,0.26,0.2424,0.56,0.2537,7
6706,2011-10-11,4,0,10,23,0,2,1,2,0.56,0.5303,0.83,0.2836,57
14832,2012-09-15,3,1,9,4,0,6,0,2,0.6,0.5909,0.69,0.3582,6
13591,2012-07-25,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,281
12706,2012-06-18,2,1,6,14,0,1,1,2,0.58,0.5455,0.68,0.19399999999999998,219
851,2011-02-07,1,0,2,21,0,1,1,1,0.32,0.3485,0.7,0.0,78
13395,2012-07-17,3,1,7,7,0,2,1,2,0.74,0.6970000000000001,0.7,0.0,526
3866,2011-06-14,2,0,6,23,0,2,1,1,0.56,0.5303,0.68,0.2239,110
3388,2011-05-26,2,0,5,1,0,4,1,1,0.64,0.6061,0.73,0.1343,16
10471,2012-03-17,1,1,3,9,0,6,0,2,0.44,0.4394,0.88,0.0896,321
8141,2011-12-10,4,0,12,20,0,6,0,1,0.24,0.2273,0.35,0.2239,124
4537,2011-07-12,3,0,7,22,0,2,1,1,0.8,0.7273,0.46,0.1343,194
7302,2011-11-05,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0,165
14920,2012-09-18,3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.19399999999999998,290
5844,2011-09-05,3,0,9,22,1,1,0,2,0.6,0.5455,0.88,0.5821,64
2699,2011-04-27,2,0,4,8,0,3,1,2,0.58,0.5455,0.88,0.3284,444
7954,2011-12-03,4,0,12,1,0,6,0,1,0.26,0.2576,0.65,0.19399999999999998,71
7748,2011-11-24,4,0,11,10,1,4,0,1,0.36,0.3788,0.57,0.0,98
3059,2011-05-12,2,0,5,8,0,4,1,1,0.48,0.4697,0.82,0.19399999999999998,421
4131,2011-06-26,3,0,6,0,0,0,0,1,0.64,0.6212,0.53,0.0,115
2919,2011-05-06,2,0,5,12,0,5,1,1,0.56,0.5303,0.49,0.3582,246
14093,2012-08-15,3,1,8,9,0,3,1,2,0.72,0.6818,0.62,0.19399999999999998,367
5861,2011-09-06,3,0,9,16,0,2,1,3,0.54,0.5152,0.94,0.3881,106
759,2011-02-04,1,0,2,0,0,5,1,2,0.2,0.2576,0.44,0.0,13
8304,2011-12-17,4,0,12,15,0,6,0,1,0.28,0.2576,0.45,0.2836,228
3858,2011-06-14,2,0,6,15,0,2,1,1,0.64,0.6212,0.47,0.1642,178
5886,2011-09-07,3,0,9,17,0,3,1,3,0.64,0.5758,0.89,0.0,285
15072,2012-09-25,4,1,9,4,0,2,1,1,0.42,0.4242,0.71,0.1343,9
3252,2011-05-20,2,0,5,9,0,5,1,1,0.54,0.5152,0.68,0.2239,234
6391,2011-09-28,4,0,9,20,0,3,1,3,0.6,0.5606,0.83,0.2985,102
1324,2011-02-28,1,0,2,10,0,1,1,2,0.52,0.5,0.72,0.4925,92
3367,2011-05-25,2,0,5,4,0,3,1,1,0.54,0.5152,1.0,0.1045,3
5240,2011-08-11,3,0,8,5,0,4,1,1,0.64,0.6212,0.61,0.19399999999999998,25
17334,2012-12-30,1,1,12,2,0,0,0,2,0.26,0.2424,0.56,0.2836,19
14291,2012-08-23,3,1,8,15,0,4,1,1,0.78,0.6970000000000001,0.46,0.1343,305
896,2011-02-09,1,0,2,19,0,3,1,3,0.14,0.1212,0.86,0.2537,88
6158,2011-09-19,3,0,9,3,0,1,1,2,0.5,0.4848,0.77,0.1343,5
1226,2011-02-24,1,0,2,3,0,4,1,1,0.2,0.2121,0.64,0.1343,2
2313,2011-04-11,2,0,4,6,0,1,1,2,0.46,0.4545,1.0,0.2239,61
14893,2012-09-17,3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,842
9582,2012-02-09,1,1,2,4,0,4,1,2,0.22,0.19699999999999998,0.75,0.4478,1
13230,2012-07-10,3,1,7,10,0,2,1,1,0.76,0.7121,0.62,0.19399999999999998,190
11138,2012-04-14,2,1,4,6,0,6,0,1,0.34,0.3333,0.76,0.1642,21
5613,2011-08-26,3,0,8,18,0,5,1,2,0.74,0.7121,0.74,0.1343,410
5759,2011-09-02,3,0,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,220
5269,2011-08-12,3,0,8,10,0,5,1,1,0.74,0.6515,0.33,0.1045,130
8787,2012-01-06,1,1,1,22,0,5,1,1,0.36,0.3485,0.5,0.19399999999999998,135
9965,2012-02-25,1,1,2,5,0,6,0,2,0.3,0.2727,0.42,0.2985,3
8966,2012-01-14,1,1,1,10,0,6,0,1,0.16,0.2273,0.47,0.0,149
765,2011-02-04,1,0,2,7,0,5,1,1,0.14,0.2121,0.59,0.0,87
3935,2011-06-17,2,0,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,232
17080,2012-12-19,4,1,12,10,0,3,1,1,0.32,0.3333,0.7,0.1045,164
5858,2011-09-06,3,0,9,13,0,2,1,3,0.54,0.5152,0.88,0.2985,29
10093,2012-03-01,1,1,3,14,0,4,1,1,0.58,0.5455,0.35,0.2239,211
13255,2012-07-11,3,1,7,11,0,3,1,2,0.76,0.7121,0.58,0.1343,229
11219,2012-04-17,2,1,4,15,0,2,1,1,0.66,0.6212,0.24,0.3284,308
16196,2012-11-12,4,1,11,13,1,1,0,1,0.6,0.6061,0.6,0.2239,420
5024,2011-08-02,3,0,8,5,0,2,1,1,0.66,0.6212,0.74,0.1343,21
17093,2012-12-19,4,1,12,23,0,3,1,1,0.32,0.3333,0.66,0.1343,88
946,2011-02-12,1,0,2,0,0,6,0,1,0.16,0.19699999999999998,0.69,0.0896,30
15552,2012-10-15,4,1,10,4,0,1,1,2,0.56,0.5303,0.68,0.2239,10
8514,2011-12-26,1,0,12,11,1,1,0,1,0.34,0.2879,0.46,0.5821,91
5863,2011-09-06,3,0,9,18,0,2,1,2,0.54,0.5152,0.88,0.3881,373
4047,2011-06-22,3,0,6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,188
13751,2012-08-01,3,1,8,3,0,3,1,1,0.64,0.5758,0.83,0.1045,7
4149,2011-06-26,3,0,6,18,0,0,0,2,0.72,0.6515,0.45,0.2537,382
6633,2011-10-08,4,0,10,22,0,6,0,1,0.5,0.4848,0.77,0.0,149
7516,2011-11-14,4,0,11,18,0,1,1,1,0.56,0.5303,0.56,0.2836,489
9151,2012-01-22,1,1,1,4,0,0,0,3,0.16,0.1364,0.8,0.2836,2
16890,2012-12-11,4,1,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,226
10561,2012-03-21,2,1,3,3,0,3,1,2,0.5,0.4848,0.88,0.19399999999999998,8
4863,2011-07-26,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0.0,147
13743,2012-07-31,3,1,7,19,0,2,1,3,0.74,0.6818,0.62,0.3582,614
14138,2012-08-17,3,1,8,6,0,5,1,1,0.62,0.2424,0.78,0.1343,157
2789,2011-05-01,2,0,5,2,0,0,0,1,0.42,0.4242,0.77,0.1045,50
13452,2012-07-19,3,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,358
2974,2011-05-08,2,0,5,19,0,0,0,1,0.56,0.5303,0.64,0.0,239
9576,2012-02-08,1,1,2,22,0,3,1,2,0.24,0.2424,0.87,0.1343,98
3311,2011-05-22,2,0,5,20,0,0,0,1,0.64,0.6061,0.65,0.1642,231
16013,2012-11-04,4,1,11,21,0,0,0,1,0.3,0.2727,0.52,0.2985,87
3380,2011-05-25,2,0,5,17,0,3,1,1,0.74,0.6667,0.51,0.2239,601
15545,2012-10-14,4,1,10,21,0,0,0,1,0.56,0.5303,0.73,0.4478,196
11736,2012-05-09,2,1,5,4,0,3,1,3,0.56,0.5303,0.88,0.2239,5
2120,2011-04-03,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3
1327,2011-02-28,1,0,2,13,0,1,1,3,0.46,0.4545,0.94,0.2239,32
14853,2012-09-16,3,1,9,1,0,0,0,1,0.54,0.5152,0.64,0.0,117
15917,2012-10-31,4,1,10,21,0,3,1,2,0.4,0.4091,0.5,0.19399999999999998,192
1460,2011-03-06,1,0,3,2,0,0,0,2,0.4,0.4091,0.82,0.2836,32
3335,2011-05-23,2,0,5,20,0,1,1,1,0.64,0.5758,0.83,0.2239,310
5013,2011-08-01,3,0,8,18,0,1,1,1,0.78,0.6970000000000001,0.43,0.19399999999999998,543
4640,2011-07-17,3,0,7,5,0,0,0,1,0.64,0.6061,0.69,0.2239,12
5715,2011-08-31,3,0,8,13,0,3,1,1,0.74,0.6515,0.37,0.1045,221
8951,2012-01-13,1,1,1,19,0,5,1,1,0.26,0.2424,0.38,0.2836,206
11649,2012-05-05,2,1,5,13,0,6,0,1,0.74,0.6818,0.55,0.1343,524
7090,2011-10-28,4,0,10,0,0,5,1,1,0.34,0.3182,0.66,0.2537,44
8405,2011-12-21,1,0,12,20,0,3,1,2,0.5,0.4848,0.94,0.3582,167
13760,2012-08-01,3,1,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,284
9253,2012-01-26,1,1,1,10,0,4,1,2,0.3,0.303,0.81,0.1343,108
1587,2011-03-11,1,0,3,14,0,5,1,2,0.36,0.3333,0.5,0.3582,89
17004,2012-12-16,4,1,12,6,0,0,0,2,0.34,0.3636,0.87,0.0,6
8292,2011-12-17,4,0,12,3,0,6,0,1,0.26,0.2576,0.6,0.19399999999999998,26
15401,2012-10-08,4,1,10,21,1,1,0,2,0.4,0.4091,0.76,0.2239,151
16584,2012-11-28,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,563
13665,2012-07-28,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,498
10380,2012-03-13,1,1,3,14,0,2,1,1,0.64,0.6212,0.53,0.3284,212
12006,2012-05-20,2,1,5,10,0,0,0,1,0.66,0.6212,0.34,0.2985,432
7919,2011-12-01,4,0,12,14,0,4,1,1,0.4,0.4091,0.4,0.2239,150
5933,2011-09-09,3,0,9,17,0,5,1,1,0.7,0.6667,0.79,0.2537,505
17376,2012-12-31,1,1,12,20,0,1,1,2,0.26,0.2576,0.6,0.1642,89
14498,2012-09-01,3,1,9,6,0,6,0,1,0.68,0.6364,0.79,0.0,36
16255,2012-11-15,4,1,11,0,0,4,1,2,0.26,0.303,0.65,0.0,34
11048,2012-04-10,2,1,4,11,0,2,1,1,0.5,0.4848,0.36,0.0,239
5503,2011-08-22,3,0,8,4,0,1,1,1,0.68,0.6364,0.65,0.19399999999999998,12
10422,2012-03-15,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.1045,623
13416,2012-07-18,3,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,6
6225,2011-09-21,3,0,9,22,0,3,1,2,0.62,0.5455,0.94,0.0,127
11538,2012-04-30,2,1,4,22,0,1,1,2,0.52,0.5,0.55,0.1642,134
3998,2011-06-20,2,0,6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,94
11444,2012-04-27,2,1,4,0,0,5,1,1,0.54,0.5152,0.68,0.5522,73
7600,2011-11-18,4,0,11,6,0,5,1,1,0.22,0.2576,0.44,0.0896,71
5815,2011-09-04,3,0,9,17,0,0,0,1,0.76,0.7273,0.66,0.2239,376
8159,2011-12-11,4,0,12,14,0,0,0,1,0.3,0.3333,0.28,0.0,242
15536,2012-10-14,4,1,10,12,0,0,0,1,0.62,0.6212,0.46,0.3284,562
10937,2012-04-05,2,1,4,20,0,4,1,1,0.44,0.4394,0.41,0.19399999999999998,312
14074,2012-08-14,3,1,8,14,0,2,1,1,0.82,0.7424,0.41,0.2239,255
2087,2011-04-01,2,0,4,19,0,5,1,1,0.34,0.303,0.49,0.3284,136
374,2011-01-17,1,0,1,1,1,1,0,2,0.2,0.19699999999999998,0.44,0.19399999999999998,16
2183,2011-04-05,2,0,4,19,0,2,1,1,0.36,0.3333,0.43,0.2985,160
9978,2012-02-25,1,1,2,18,0,6,0,1,0.3,0.2576,0.28,0.5821,133
15992,2012-11-04,4,1,11,0,0,0,0,1,0.3,0.3182,0.61,0.1045,102
17108,2012-12-20,4,1,12,14,0,4,1,2,0.36,0.3485,0.53,0.19399999999999998,214
10691,2012-03-26,2,1,3,13,0,1,1,1,0.48,0.4697,0.29,0.6866,301
11429,2012-04-26,2,1,4,9,0,4,1,3,0.46,0.4545,0.88,0.1642,201
13767,2012-08-01,3,1,8,19,0,3,1,1,0.74,0.6970000000000001,0.66,0.2537,652
7574,2011-11-17,4,0,11,4,0,4,1,2,0.4,0.4091,0.62,0.4179,4
15213,2012-10-01,4,1,10,1,0,1,1,1,0.44,0.4394,0.77,0.0896,18
3116,2011-05-14,2,0,5,17,0,6,0,2,0.56,0.5303,0.88,0.19399999999999998,272
10401,2012-03-14,1,1,3,11,0,3,1,2,0.62,0.6212,0.41,0.1642,220
10098,2012-03-01,1,1,3,19,0,4,1,1,0.48,0.4697,0.41,0.3284,328
17081,2012-12-19,4,1,12,11,0,3,1,1,0.4,0.4091,0.54,0.2239,200
6696,2011-10-11,4,0,10,13,0,2,1,2,0.6,0.5909,0.73,0.19399999999999998,180
13603,2012-07-25,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,239
12681,2012-06-17,2,1,6,13,0,0,0,1,0.64,0.6212,0.53,0.1642,614
16655,2012-12-01,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,320
6905,2011-10-20,4,0,10,7,0,4,1,1,0.42,0.4242,0.77,0.4478,318
15540,2012-10-14,4,1,10,16,0,0,0,1,0.64,0.6212,0.41,0.2985,581
14532,2012-09-02,3,1,9,16,0,0,0,1,0.74,0.6970000000000001,0.7,0.0,474
11721,2012-05-08,2,1,5,13,0,2,1,3,0.64,0.6061,0.65,0.2537,219
12291,2012-06-01,2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.19399999999999998,402
9277,2012-01-27,1,1,1,10,0,5,1,3,0.48,0.4697,1.0,0.1642,126
5628,2011-08-27,3,0,8,9,0,6,0,2,0.7,0.6667,0.84,0.4179,156
11709,2012-05-08,2,1,5,1,0,2,1,2,0.52,0.5,0.59,0.2239,9
9816,2012-02-18,1,1,2,22,0,6,0,1,0.4,0.4091,0.4,0.4478,118
8952,2012-01-13,1,1,1,20,0,5,1,1,0.24,0.2424,0.41,0.1642,136
12878,2012-06-25,3,1,6,18,0,1,1,1,0.76,0.6667,0.27,0.4478,791
10819,2012-03-31,2,1,3,21,0,6,0,2,0.4,0.4091,0.71,0.3284,143
12349,2012-06-03,2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537,578
8098,2011-12-09,4,0,12,1,0,5,1,1,0.24,0.2879,0.65,0.0,14
12960,2012-06-29,3,1,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642,10
1490,2011-03-07,1,0,3,10,0,1,1,1,0.24,0.2121,0.6,0.2985,58
17187,2012-12-23,1,1,12,21,0,0,0,1,0.24,0.2879,0.7,0.0,42
16028,2012-11-05,4,1,11,12,0,1,1,1,0.36,0.3333,0.43,0.3284,244
14747,2012-09-11,3,1,9,15,0,2,1,1,0.7,0.6364,0.28,0.1045,326
13553,2012-07-23,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.19399999999999998,296
7823,2011-11-27,4,0,11,13,0,0,0,1,0.54,0.5152,0.6,0.19399999999999998,313
7249,2011-11-03,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,162
9316,2012-01-29,1,1,1,1,0,0,0,1,0.3,0.2727,0.28,0.3582,73
469,2011-01-21,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,73
28,2011-01-02,1,0,1,3,0,0,0,2,0.46,0.4545,0.94,0.19399999999999998,6
3108,2011-05-14,2,0,5,9,0,6,0,2,0.52,0.5,0.94,0.0896,100
5598,2011-08-26,3,0,8,3,0,5,1,1,0.6,0.5455,0.88,0.1045,11
14481,2012-08-31,3,1,8,13,0,5,1,1,0.88,0.7576,0.27,0.3284,368
13964,2012-08-10,3,1,8,0,0,5,1,1,0.7,0.6515,0.65,0.0896,85
806,2011-02-06,1,0,2,0,0,0,0,1,0.26,0.2576,0.7,0.19399999999999998,39
17137,2012-12-21,1,1,12,19,0,5,1,1,0.28,0.2576,0.45,0.2985,153
14548,2012-09-03,3,1,9,8,1,1,0,2,0.7,0.6667,0.84,0.1045,127
9523,2012-02-06,1,1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,430
14171,2012-08-18,3,1,8,15,0,6,0,1,0.76,0.6667,0.37,0.2239,596
9417,2012-02-02,1,1,2,6,0,4,1,3,0.36,0.3788,0.9,0.0,74
3269,2011-05-21,2,0,5,2,0,6,0,1,0.52,0.5,0.72,0.1045,40
1144,2011-02-20,1,0,2,10,0,0,0,2,0.26,0.2576,0.41,0.19399999999999998,104
6934,2011-10-21,4,0,10,12,0,5,1,1,0.5,0.4848,0.45,0.2985,240
2738,2011-04-28,2,0,4,23,0,4,1,1,0.54,0.5152,0.39,0.0896,110
15671,2012-10-20,4,1,10,3,0,6,0,1,0.42,0.4242,0.77,0.1343,29
8782,2012-01-06,1,1,1,17,0,5,1,1,0.46,0.4545,0.36,0.2239,476
7556,2011-11-16,4,0,11,10,0,3,1,3,0.46,0.4545,0.94,0.0,36
9786,2012-02-17,1,1,2,16,0,5,1,1,0.42,0.4242,0.32,0.2985,307
8427,2011-12-22,1,0,12,18,0,4,1,2,0.44,0.4394,0.62,0.0896,288
16649,2012-12-01,4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,392
12716,2012-06-19,2,1,6,0,0,2,1,2,0.6,0.5758,0.78,0.1642,35
11479,2012-04-28,2,1,4,11,0,6,0,2,0.38,0.3939,0.4,0.1045,358
1207,2011-02-23,1,0,2,8,0,3,1,1,0.14,0.1515,0.54,0.1642,235
136,2011-01-06,1,0,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239,48
9470,2012-02-04,1,1,2,11,0,6,0,1,0.3,0.3333,0.7,0.0,270
15852,2012-10-27,4,1,10,16,0,6,0,2,0.56,0.5303,0.64,0.2836,612
